iter	Logloss
0	0.6541548452
1	0.621713707
2	0.5887536955
3	0.5639800757
4	0.531093872
5	0.5091781206
6	0.4858913531
7	0.4695118559
8	0.4499770763
9	0.4330082184
10	0.4199274828
11	0.4074669734
12	0.3936092373
13	0.3774608968
14	0.3620634233
15	0.3527826252
16	0.3454961705
17	0.3325622441
18	0.3241775433
19	0.3140715611
20	0.3031702239
21	0.2933016456
22	0.2855780105
23	0.2781578818
24	0.2705242145
25	0.263184782
26	0.2581118397
27	0.2512300749
28	0.2422976306
29	0.2369526276
30	0.2317104492
31	0.2272438703
32	0.2210145669
33	0.2164012572
34	0.2114179243
35	0.2065404922
36	0.2029122642
37	0.1985389008
38	0.1952402119
39	0.191026184
40	0.187465147
41	0.1846622233
42	0.1818509732
43	0.1774346768
44	0.1738274253
45	0.1724730536
46	0.1691215998
47	0.1658038568
48	0.1626673649
49	0.1597683077
50	0.1567339818
51	0.1553054682
52	0.1532915458
53	0.1488783139
54	0.1460433933
55	0.1431859885
56	0.1401272544
57	0.1375935333
58	0.134916278
59	0.133747073
60	0.1309581953
61	0.1281685497
62	0.1260266464
63	0.1237681794
64	0.12202661
65	0.1199686788
66	0.1184158767
67	0.1160451121
68	0.1139937838
69	0.1124990388
70	0.1109902875
71	0.1084004027
72	0.1069903571
73	0.1059018896
74	0.1044835962
75	0.1027945164
76	0.1025653917
77	0.1009333721
78	0.09977216449
79	0.09876378098
80	0.09738654919
81	0.095931823
82	0.0946782554
83	0.0927398505
84	0.091412515
85	0.08963597254
86	0.08864959015
87	0.0871592858
88	0.08601303359
89	0.0845342934
90	0.08324033164
91	0.08190874931
92	0.08097823637
93	0.07989511083
94	0.07923375887
95	0.07854215232
96	0.07793873907
97	0.07712508658
98	0.07638645799
99	0.07585380373
100	0.07455765969
101	0.0735092451
102	0.07280984007
103	0.0721690715
104	0.07147693056
105	0.07040837032
106	0.06945845046
107	0.06868532624
108	0.06753115738
109	0.06693971545
110	0.06618275319
111	0.06537981831
112	0.06438080948
113	0.06375579013
114	0.06288925564
115	0.06218351375
116	0.06149111647
117	0.06062294281
118	0.05990371553
119	0.05907378357
120	0.05831983486
121	0.05754915662
122	0.05694998619
123	0.05614282836
124	0.05561411571
125	0.05515045294
126	0.05493381048
127	0.05426923168
128	0.05343775378
129	0.05285544173
130	0.05232589088
131	0.05153010093
132	0.0512825191
133	0.0508131336
134	0.05024354029
135	0.04958747882
136	0.04924353776
137	0.04848298475
138	0.04812061359
139	0.04735950248
140	0.04717159761
141	0.04686978209
142	0.04644797418
143	0.04613766487
144	0.04588400063
145	0.0455771626
146	0.04509363064
147	0.04491508195
148	0.04433002082
