0.0,0.0,0.01,0.0551,0.0831176846030756,0.0,0.5098111129999999,0.093526499,0.303135889,0.093526499,0.9860677373188,1255.0,0.36408,0.6359199999999999,0.5,0.001,0.069132337,0.930867663,0.0,25.0,24.0,0.0,0.0,1.0,950.0,3.0,5.0,0.0,1.0
0.0,0.0,0.0,0.022000000000000002,0.011000000000000001,0.0,0.42,0.01,0.48,0.1,1.38,699.0,0.447,0.384,0.8,0.0,0.3125,0.625,0.0,120.0,24.0,1.0,0.0,0.0,1100.0,1.0,16.810489181765018,0.0,0.0
0.0,0.0,0.0,0.022000000000000002,0.011000000000000001,0.0,0.352882704,0.01,0.5516898610000001,0.095427435,1.34,821.0,0.44299999999999995,0.355,0.8,0.0,0.3125,0.625,0.0,120.0,24.0,1.0,0.0,0.0,1100.0,1.0,15.036180890729666,0.0,1.0
0.0,0.0,0.0,0.013000000000000001,0.011000000000000001,0.0,0.301204819,0.01,0.602409639,0.09638554199999999,1.28,658.0,0.21283000000000002,0.52152,0.8,0.0,0.23809523800000001,0.47619047600000003,0.23809523800000001,120.0,24.0,0.0,0.0,1.0,1100.0,1.0,10.807355907156387,0.0,1.0
0.0125,0.0252,0.0,0.0311,0.1664,0.0,0.663987138,0.026045016,0.27106109300000003,0.038906752,1.02,1539.0,0.0,0.55081,0.49362739615138207,0.0,0.08620689699999999,0.9074410159999999,0.001814882,40.0,24.0,1.0,0.0,0.0,900.0,3.0,5.0,0.0,0.0
0.0,0.019233479780331915,0.0,0.05749234335980752,0.09716503076019439,0.0,0.44025094299999995,0.45635012,0.103398937,0.01,0.98,1037.0,1.0,0.0,0.58,0.0,0.18276185399999997,0.8034422720000001,0.0,25.0,0.25,1.0,0.0,0.0,1000.0,2.0,5.0,0.0,0.0
0.0,0.0117,0.0093,0.09068999999999999,0.13050997173475393,0.0,0.25529,0.52344,0.22127,0.01,1.082694103694981,858.9389895887415,0.3662328700340527,0.5884087775041454,1.095,0.14247619,0.14247619,0.572571429,0.0,25.0,6.0,1.0,0.0,0.0,900.0,2.0,5.0,1.0,0.0
0.0,0.0,0.03,0.054166792094628734,0.08598149672271437,0.0,0.42,0.18,0.175,0.225,1.26,1264.9,0.91894,0.08106000000000001,0.4,0.000954404,0.121609556,0.87743604,0.0,220.0,18.0,1.0,0.0,0.0,1000.0,2.0,10.0,0.0,0.0
0.0,0.0,0.03,0.05014993021818263,0.09101665419095148,0.0,0.363636364,0.20202020199999998,0.181818182,0.252525253,1.3980731594829974,879.7339300425881,0.39412665573658084,0.5615607277515153,0.4,0.00326775,0.23279029,0.7639419609999999,0.0,25.0,24.0,0.0,1.0,0.0,1000.0,2.0,10.0,0.0,0.0
0.0,0.0,0.0317,0.0657,0.05359230776365012,0.0,0.532724505,0.08066971099999999,0.316590563,0.070015221,1.03,754.0,0.0,0.20057,0.5,0.048211364465105766,0.043780542,0.634566493,0.321652965,25.0,24.0,0.0,1.0,0.0,950.0,3.0,2.0,0.0,1.0
